,Título,Género,Enlace,Tiene Letra,Tiene Partitura,Tiene Video,Tiene Audio,Downloaded
906,Caprichosa,Fado,https://www.todotango.com/musica/tema/3515/Caprichosa/,True,False,False,True,True
1381,De mi tierra [b],Fado,https://www.todotango.com/musica/tema/5941/De-mi-tierra-[b]/,True,False,False,False,True
3358,Mi china,Fado,https://www.todotango.com/musica/tema/5921/Mi-china/,True,False,False,False,True
