,Título,Género,Enlace,Tiene Letra,Tiene Partitura,Tiene Video,Tiene Audio,Downloaded
491,Aunque seas mujer,Vals,https://www.todotango.com/musica/tema/2903/Aunque-seas-mujer/,True,False,False,False,True
494,Ausencia [d],Vals,https://www.todotango.com/musica/tema/1780/Ausencia-[d]/,True,False,False,False,True
512,Ay Elena,Vals,https://www.todotango.com/musica/tema/5128/Ay-Elena/,True,True,False,True,True
514,Ay mi nena,Vals,https://www.todotango.com/musica/tema/3253/Ay-mi-nena/,True,True,False,False,True
534,Bailarina rota,Vals,https://www.todotango.com/musica/tema/10125/Bailarina-rota/,True,False,False,False,True
547,Bajo el cielo azul,Vals,https://www.todotango.com/musica/tema/3664/Bajo-el-cielo-azul/,True,True,False,False,True
549,Bajo el parral,Vals,https://www.todotango.com/musica/tema/9530/Bajo-el-parral/,True,False,False,False,True
552,Bajo un cielo de estrellas,Vals,https://www.todotango.com/musica/tema/314/Bajo-un-cielo-de-estrellas/,True,True,True,True,True
557,Balada para un porteño viejo,Vals,https://www.todotango.com/musica/tema/2323/Balada-para-un-porteno-viejo/,True,False,False,False,True
589,Barreras de amor,Vals,https://www.todotango.com/musica/tema/4298/Barreras-de-amor/,True,True,False,True,True
630,Besos muertos,Vals,https://www.todotango.com/musica/tema/8040/Besos-muertos/,True,False,False,False,True
652,Blues del sur,Vals,https://www.todotango.com/musica/tema/6183/Blues-del-sur/,True,False,False,False,True
653,Blusa blanca,Vals,https://www.todotango.com/musica/tema/4133/Blusa-blanca/,True,False,False,False,True
740,Cabeza de novia,Vals,https://www.todotango.com/musica/tema/5871/Cabeza-de-novia/,True,False,False,False,True
782,Calandrias y zorzales,Vals,https://www.todotango.com/musica/tema/4727/Calandrias-y-zorzales/,True,True,False,False,True
817,Caminito de la iglesia,Vals,https://www.todotango.com/musica/tema/7882/Caminito-de-la-iglesia/,True,True,False,False,True
838,Canción de amor,Vals,https://www.todotango.com/musica/tema/6084/Cancion-de-amor/,True,True,False,False,True
884,Cantinera,Vals,https://www.todotango.com/musica/tema/3420/Cantinera/,True,False,False,True,True
887,Canto a mi nena,Vals,https://www.todotango.com/musica/tema/6961/Canto-a-mi-nena/,True,False,False,False,True
890,Canto de los ángeles,Vals,https://www.todotango.com/musica/tema/7901/Canto-de-los-angeles/,True,True,False,False,True
907,Capullo de miel,Vals,https://www.todotango.com/musica/tema/6765/Capullo-de-miel/,True,False,False,False,True
912,Caracola,Vals,https://www.todotango.com/musica/tema/5814/Caracola/,True,False,False,False,True
924,Caricias perdidas,Vals,https://www.todotango.com/musica/tema/5863/Caricias-perdidas/,True,False,False,True,True
927,Cariño [b],Vals,https://www.todotango.com/musica/tema/3445/Carino-[b]/,True,True,False,False,True
937,Carmen,Vals,https://www.todotango.com/musica/tema/3222/Carmen/,True,True,False,False,True
952,Carrousel,Vals,https://www.todotango.com/musica/tema/2020/Carrousel/,True,False,False,False,True
959,Cartas a Marta,Vals,https://www.todotango.com/musica/tema/6273/Cartas-a-Marta/,True,False,False,False,True
961,Cartas de amor [c],Vals,https://www.todotango.com/musica/tema/781/Cartas-de-amor-[c]/,True,False,False,False,True
968,Caserón de tejas,Vals,https://www.todotango.com/musica/tema/68/Caseron-de-tejas/,True,True,True,True,True
974,Castigo [c],Vals,https://www.todotango.com/musica/tema/7790/Castigo-[c]/,True,True,False,False,True
975,Castigo [d],Vals,https://www.todotango.com/musica/tema/6414/Castigo-[d]/,True,False,False,False,True
983,Celia [b],Vals,https://www.todotango.com/musica/tema/9809/Celia-[b]/,True,True,False,False,True
986,Celosa [b],Vals,https://www.todotango.com/musica/tema/1026/Celosa-[b]/,True,True,False,True,True
992,Cercos de madreselva,Vals,https://www.todotango.com/musica/tema/6701/Cercos-de-madreselva/,True,False,False,False,True
996,Cerraste los ojos (Y yo te besé),Vals,https://www.todotango.com/musica/tema/4492/Cerraste-los-ojos-Y-yo-te-bese/,True,False,False,False,True
1011,Charlamos después,Vals,https://www.todotango.com/musica/tema/9297/Charlamos-despues/,True,False,False,False,True
1031,Che Gordo,Vals,https://www.todotango.com/musica/tema/8078/Che-Gordo/,True,False,False,False,True
1047,Chiquita [c],Vals,https://www.todotango.com/musica/tema/6330/Chiquita-[c]/,True,True,False,False,True
1072,Cimarrona,Vals,https://www.todotango.com/musica/tema/528/Cimarrona/,True,False,False,False,True
1077,Ciruelas y almendras,Vals,https://www.todotango.com/musica/tema/9259/Ciruelas-y-almendras/,True,False,False,False,True
1087,Clarisa,Vals,https://www.todotango.com/musica/tema/1135/Clarisa/,True,False,False,False,True
1120,Como en un cuento,Vals,https://www.todotango.com/musica/tema/3865/Como-en-un-cuento/,True,False,False,False,True
1126,Como la margarita,Vals,https://www.todotango.com/musica/tema/2224/Como-la-margarita/,True,False,False,False,True
1130,Como las nubes,Vals,https://www.todotango.com/musica/tema/6111/Como-las-nubes/,True,False,False,False,True
1150,Como todas,Vals,https://www.todotango.com/musica/tema/3806/Como-todas/,True,True,False,False,True
1155,Como yo te he querido,Vals,https://www.todotango.com/musica/tema/6610/Como-yo-te-he-querido/,True,False,False,False,True
1159,Compañera de facultad,Vals,https://www.todotango.com/musica/tema/5690/Companera-de-facultad/,True,False,False,False,True
1162,Compro,Vals,https://www.todotango.com/musica/tema/8745/Compro/,True,False,False,False,True
1169,Con el fulgor de tu mirar,Vals,https://www.todotango.com/musica/tema/6927/Con-el-fulgor-de-tu-mirar/,True,False,False,False,True
1170,Con ella en el mar,Vals,https://www.todotango.com/musica/tema/3049/Con-ella-en-el-mar/,True,True,False,True,True
1227,Corazón de oro,Vals,https://www.todotango.com/musica/tema/2797/Corazon-de-oro/,True,True,False,True,True
1249,Cortando camino,Vals,https://www.todotango.com/musica/tema/2365/Cortando-camino/,True,False,False,True,True
1253,Cosas de viejo,Vals,https://www.todotango.com/musica/tema/6832/Cosas-de-viejo/,True,False,False,False,True
1266,Crepúsculo,Vals,https://www.todotango.com/musica/tema/7859/Crepusculo/,True,True,False,True,True
1279,Cuando el amor insiste,Vals,https://www.todotango.com/musica/tema/4634/Cuando-el-amor-insiste/,True,False,False,False,True
1286,Cuando estaba enamorado,Vals,https://www.todotango.com/musica/tema/3161/Cuando-estaba-enamorado/,True,False,False,False,True
1294,Cuando lloran los violines,Vals,https://www.todotango.com/musica/tema/4865/Cuando-lloran-los-violines/,True,False,False,False,True
1297,Cuando miran tus ojos,Vals,https://www.todotango.com/musica/tema/2202/Cuando-miran-tus-ojos/,True,False,False,True,True
1307,Cuando te miro,Vals,https://www.todotango.com/musica/tema/5965/Cuando-te-miro/,True,True,False,False,True
1347,Damisela encantadora,Vals,https://www.todotango.com/musica/tema/3710/Damisela-encantadora/,True,False,False,False,True
1368,De gorrión a gorrión,Vals,https://www.todotango.com/musica/tema/3094/De-gorrion-a-gorrion/,True,False,False,False,True
1375,De los dos,Vals,https://www.todotango.com/musica/tema/2039/De-los-dos/,True,False,False,False,True
1391,De prestado,Vals,https://www.todotango.com/musica/tema/5115/De-prestado/,True,False,False,False,True
1411,De vos y de mí,Vals,https://www.todotango.com/musica/tema/8330/De-vos-y-de-mi/,True,False,False,False,True
1412,De vuelta,Vals,https://www.todotango.com/musica/tema/5554/De-vuelta/,True,False,False,False,True
1423,Decime que volvés,Vals,https://www.todotango.com/musica/tema/7569/Decime-que-volves/,True,False,False,False,True
1449,Del salón en el ángulo oscuro,Vals,https://www.todotango.com/musica/tema/6197/Del-salon-en-el-angulo-oscuro/,True,False,False,False,True
1454,Delantal [b],Vals,https://www.todotango.com/musica/tema/530/Delantal-[b]/,True,False,False,False,True
1455,Delantal de colegio,Vals,https://www.todotango.com/musica/tema/3858/Delantal-de-colegio/,True,False,False,False,True
1476,Descubriendo la ribera,Vals,https://www.todotango.com/musica/tema/6069/Descubriendo-la-ribera/,True,False,False,False,True
1477,Desde el alma [Manzi],Vals,https://www.todotango.com/musica/tema/1159/Desde-el-alma-[Manzi]/,True,True,True,True,True
1478,Desde el alma [Piuma Vélez],Vals,https://www.todotango.com/musica/tema/1158/Desde-el-alma-[Piuma-Velez]/,True,False,False,False,True
1480,Desde entonce! (Como quiere la madr,Vals,https://www.todotango.com/musica/tema/6147/Desde-entonce-Como-quiere-la-madre-a-sus-hijos/,True,True,False,False,True
1519,Días de primavera,Vals,https://www.todotango.com/musica/tema/6288/Dias-de-primavera/,True,False,False,False,True
1542,Distancia [b],Vals,https://www.todotango.com/musica/tema/5551/Distancia-[b]/,True,False,False,False,True
1545,Divino vals,Vals,https://www.todotango.com/musica/tema/4816/Divino-vals/,True,False,False,False,True
1584,Dos corazones,Vals,https://www.todotango.com/musica/tema/694/Dos-corazones/,True,True,False,True,True
1592,Dos que se aman,Vals,https://www.todotango.com/musica/tema/1454/Dos-que-se-aman/,True,True,False,False,True
1599,Duendes del Tuñón,Vals,https://www.todotango.com/musica/tema/6831/Duendes-del-Tunon/,True,False,False,False,True
1602,Dulce adolescencia,Vals,https://www.todotango.com/musica/tema/6158/Dulce-adolescencia/,True,False,False,False,True
1612,Ecos del alma,Vals,https://www.todotango.com/musica/tema/7892/Ecos-del-alma/,True,True,False,False,True
1617,El abrazo,Vals,https://www.todotango.com/musica/tema/6807/El-abrazo/,True,False,False,False,True
1629,El almohadón,Vals,https://www.todotango.com/musica/tema/1784/El-almohadon/,True,False,False,False,True
1653,El ausente,Vals,https://www.todotango.com/musica/tema/1891/El-ausente/,True,False,False,False,True
1664,El beso,Vals,https://www.todotango.com/musica/tema/6706/El-beso/,True,True,False,False,True
1689,El carretero [b],Vals,https://www.todotango.com/musica/tema/1952/El-carretero-[b]/,True,False,False,False,True
1703,El cisne,Vals,https://www.todotango.com/musica/tema/6567/El-cisne/,True,True,False,False,True
1730,El docente de bicicleta,Vals,https://www.todotango.com/musica/tema/5926/El-docente-de-bicicleta/,True,False,False,False,True
1741,El espejo de tus ojos,Vals,https://www.todotango.com/musica/tema/2373/El-espejo-de-tus-ojos/,True,False,False,False,True
1761,El hijo triste,Vals,https://www.todotango.com/musica/tema/3377/El-hijo-triste/,True,False,False,False,True
1771,El jardín de mi madre,Vals,https://www.todotango.com/musica/tema/4282/El-jardin-de-mi-madre/,True,False,False,False,True
1772,El jardín del amor,Vals,https://www.todotango.com/musica/tema/2715/El-jardin-del-amor/,True,True,False,True,True
1800,El mismo dolor,Vals,https://www.todotango.com/musica/tema/2051/El-mismo-dolor/,True,False,False,False,True
1878,El rosal de mis amores,Vals,https://www.todotango.com/musica/tema/7955/El-rosal-de-mis-amores/,True,False,False,False,True
1883,El solitario,Vals,https://www.todotango.com/musica/tema/1066/El-solitario/,True,False,False,False,True
1886,El suspiro,Vals,https://www.todotango.com/musica/tema/7700/El-suspiro/,True,True,False,False,True
1920,El trovador,Vals,https://www.todotango.com/musica/tema/3526/El-trovador/,True,False,False,False,True
1924,El último beso,Vals,https://www.todotango.com/musica/tema/2656/El-ultimo-beso/,True,True,False,False,True
1937,El vals del viudo,Vals,https://www.todotango.com/musica/tema/6820/El-vals-del-viudo/,True,False,False,False,True
1938,El vals soñador,Vals,https://www.todotango.com/musica/tema/1745/El-vals-sonador/,True,False,True,True,True
1945,El viejo vals,Vals,https://www.todotango.com/musica/tema/1058/El-viejo-vals/,True,True,False,True,True
1958,Elogio de la duda,Vals,https://www.todotango.com/musica/tema/7055/Elogio-de-la-duda/,True,False,False,False,True
1960,Elvira te quiero,Vals,https://www.todotango.com/musica/tema/1121/Elvira-te-quiero/,True,False,False,False,True
1986,En el silencio de la noche,Vals,https://www.todotango.com/musica/tema/6928/En-el-silencio-de-la-noche/,True,False,False,False,True
1992,En la ausencia,Vals,https://www.todotango.com/musica/tema/3542/En-la-ausencia/,True,False,False,False,True
2025,En un pueblito de España,Vals,https://www.todotango.com/musica/tema/9921/En-un-pueblito-de-Espana/,True,True,False,False,True
2026,En un pueblito de España [Ferreyra],Vals,https://www.todotango.com/musica/tema/6752/En-un-pueblito-de-Espana-[Ferreyra]/,True,False,False,False,True
2039,Ensueño,Vals,https://www.todotango.com/musica/tema/4101/Ensueno/,True,False,False,False,True
2048,Entre la Santa Rita y el otoño,Vals,https://www.todotango.com/musica/tema/7964/Entre-la-Santa-Rita-y-el-otono/,True,False,False,False,True
2083,Esa noche,Vals,https://www.todotango.com/musica/tema/2533/Esa-noche/,True,False,False,False,True
2096,Escúcheme,Vals,https://www.todotango.com/musica/tema/9112/Escucheme/,True,False,False,False,True
2107,Esperar,Vals,https://www.todotango.com/musica/tema/479/Esperar/,True,False,False,False,True
2111,Esquinas porteñas,Vals,https://www.todotango.com/musica/tema/228/Esquinas-portenas/,True,False,True,True,True
