,Título,Género,Enlace,Tiene Letra,Tiene Partitura,Tiene Video,Tiene Audio,Downloaded
2896,La yegüecita [b],Cueca,https://www.todotango.com/musica/tema/1958/La-yeguecita-[b]/,True,False,False,False,True
