,Título,Género,Enlace,Tiene Letra,Tiene Partitura,Tiene Video,Tiene Audio,Downloaded
5697,Yo soy criollo compañero,Tango-estilo,https://www.todotango.com/musica/tema/7232/Yo-soy-criollo-companero/,True,True,False,False,True
