,Título,Género,Enlace,Tiene Letra,Tiene Partitura,Tiene Video,Tiene Audio,Downloaded
5724,Yo tuyo soy tuyo es mi amor,Vidalita,https://www.todotango.com/musica/tema/4881/Yo-tuyo-soy-tuyo-es-mi-amor/,True,False,False,False,True
