,Título,Género,Enlace,Tiene Letra,Tiene Partitura,Tiene Video,Tiene Audio,Downloaded
501,Ave María [c],Triste campero,https://www.todotango.com/musica/tema/2007/Ave-Maria-[c]/,True,False,False,False,True
511,Ay de mí,Triste campero,https://www.todotango.com/musica/tema/4100/Ay-de-mi/,True,False,False,False,True
