,Título,Género,Enlace,Tiene Letra,Tiene Partitura,Tiene Video,Tiene Audio,Downloaded
591,Barrio boquense,Tango,https://www.todotango.com/musica/tema/7473/Barrio-boquense/,True,True,False,False,True
592,Barrio Chino,Tango,https://www.todotango.com/musica/tema/7693/Barrio-Chino/,True,False,False,False,True
593,Barrio de tango,Tango,https://www.todotango.com/musica/tema/237/Barrio-de-tango/,True,False,False,True,False
594,Barrio Hospital,Tango,https://www.todotango.com/musica/tema/7178/Barrio-Hospital/,True,False,False,False,True
597,Barrio pobre,Tango,https://www.todotango.com/musica/tema/136/Barrio-pobre/,True,False,True,True,False
598,Barrio querido,Tango,https://www.todotango.com/musica/tema/7855/Barrio-querido/,True,True,False,False,True
599,Barrio reo,Tango,https://www.todotango.com/musica/tema/634/Barrio-reo/,True,True,True,True,False
600,Barrio tranquilo,Tango,https://www.todotango.com/musica/tema/5628/Barrio-tranquilo/,True,False,False,False,True
601,Barrio viejo,Tango,https://www.todotango.com/musica/tema/782/Barrio-viejo/,True,False,False,True,False
603,Barrios ausentes,Tango,https://www.todotango.com/musica/tema/6453/Barrios-ausentes/,True,False,False,False,True
604,Barro,Tango,https://www.todotango.com/musica/tema/870/Barro/,True,False,True,True,False
606,Basta de macanas,Tango,https://www.todotango.com/musica/tema/7333/Basta-de-macanas/,True,False,False,False,True
607,Basta para mí,Tango,https://www.todotango.com/musica/tema/7219/Basta-para-mi/,True,True,False,False,True
608,Batallón de cirujas,Tango,https://www.todotango.com/musica/tema/4058/Batallon-de-cirujas/,True,False,False,False,True
609,Batí qué hacés,Tango,https://www.todotango.com/musica/tema/7244/Bati-que-haces/,True,True,False,False,True
613,Bazar de la mescolanza,Tango,https://www.todotango.com/musica/tema/3994/Bazar-de-la-mescolanza/,True,False,False,False,True
614,Beba,Tango,https://www.todotango.com/musica/tema/846/Beba/,True,False,False,False,True
615,Bebichella,Tango,https://www.todotango.com/musica/tema/8402/Bebichella/,True,False,False,False,True
616,Bebiendo contigo,Tango,https://www.todotango.com/musica/tema/3827/Bebiendo-contigo/,True,False,False,False,True
617,Bebiendo para olvidar,Tango,https://www.todotango.com/musica/tema/2311/Bebiendo-para-olvidar/,True,False,False,False,True
619,Bendita nochebuena,Tango,https://www.todotango.com/musica/tema/7697/Bendita-nochebuena/,True,False,False,False,True
621,Berretín,Tango,https://www.todotango.com/musica/tema/1395/Berretin/,True,False,True,True,False
622,Berretines,Tango,https://www.todotango.com/musica/tema/1237/Berretines/,True,False,False,False,True
623,Bésame en la boca,Tango,https://www.todotango.com/musica/tema/2949/Besame-en-la-boca/,True,True,False,False,False
624,Bésame mi amor,Tango,https://www.todotango.com/musica/tema/6233/Besame-mi-amor/,True,False,False,False,True
627,Beso ingrato,Tango,https://www.todotango.com/musica/tema/4513/Beso-ingrato/,True,False,False,False,False
628,Besos,Tango,https://www.todotango.com/musica/tema/6283/Besos/,True,True,False,False,True
629,Besos brujos,Tango,https://www.todotango.com/musica/tema/1796/Besos-brujos/,True,True,False,True,False
631,Besos que matan,Tango,https://www.todotango.com/musica/tema/497/Besos-que-matan/,True,False,False,True,False
634,Bibelot,Tango,https://www.todotango.com/musica/tema/3452/Bibelot/,True,True,False,False,True
635,Bichitos de luz,Tango,https://www.todotango.com/musica/tema/83/Bichitos-de-luz/,True,False,False,False,True
636,Bicho feo,Tango,https://www.todotango.com/musica/tema/9586/Bicho-feo/,True,True,False,False,True
637,Bicho raro,Tango,https://www.todotango.com/musica/tema/6343/Bicho-raro/,True,True,False,False,True
638,Bien bohemio,Tango,https://www.todotango.com/musica/tema/2258/Bien-bohemio/,True,False,False,True,False
640,Bien de abajo,Tango,https://www.todotango.com/musica/tema/1397/Bien-de-abajo/,True,True,True,True,False
641,Bien de bute,Tango,https://www.todotango.com/musica/tema/6169/Bien-de-bute/,True,False,False,False,True
642,Bien de onda,Tango,https://www.todotango.com/musica/tema/7957/Bien-de-onda/,True,False,False,False,True
643,Bien frappé,Tango,https://www.todotango.com/musica/tema/677/Bien-frappe/,True,True,False,False,False
644,Bien jaileife,Tango,https://www.todotango.com/musica/tema/3562/Bien-jaileife/,True,False,False,False,False
645,Bien nosotros,Tango,https://www.todotango.com/musica/tema/551/Bien-nosotros/,True,False,False,False,True
646,Bien pulenta,Tango,https://www.todotango.com/musica/tema/1218/Bien-pulenta/,True,False,False,False,True
647,Bigotito,Tango,https://www.todotango.com/musica/tema/1993/Bigotito/,True,False,False,False,True
649,Biografía,Tango,https://www.todotango.com/musica/tema/4171/Biografia/,True,False,False,False,True
650,Bisagra,Tango,https://www.todotango.com/musica/tema/5118/Bisagra/,True,False,False,False,True
654,Bluses de Boedo,Tango,https://www.todotango.com/musica/tema/4783/Bluses-de-Boedo/,True,False,False,False,True
655,Boca abierta,Tango,https://www.todotango.com/musica/tema/6390/Boca-abierta/,True,True,False,False,True
656,Boca de vino,Tango,https://www.todotango.com/musica/tema/10116/Boca-de-vino/,True,False,False,False,True
658,Boca sucia,Tango,https://www.todotango.com/musica/tema/6514/Boca-sucia/,True,False,False,False,True
659,Bocha,Tango,https://www.todotango.com/musica/tema/3460/Bocha/,True,False,False,False,True
660,Boedo,Tango,https://www.todotango.com/musica/tema/351/Boedo/,True,True,False,True,False
661,Boedo y San Juan,Tango,https://www.todotango.com/musica/tema/3273/Boedo-y-San-Juan/,True,False,False,False,True
662,"Boedo, calle linda",Tango,https://www.todotango.com/musica/tema/6462/Boedo-calle-linda/,True,False,False,False,True
663,Bohardilla,Tango,https://www.todotango.com/musica/tema/867/Bohardilla/,True,False,False,False,True
664,Bohemio,Tango,https://www.todotango.com/musica/tema/958/Bohemio/,True,False,False,False,True
665,Bolero,Tango,https://www.todotango.com/musica/tema/1400/Bolero/,True,False,False,False,True
666,Boleta,Tango,https://www.todotango.com/musica/tema/2095/Boleta/,True,False,False,False,True
667,Boletín de 2 x 4,Tango,https://www.todotango.com/musica/tema/7156/Boletin-de-2-x-4/,True,False,False,False,True
668,Boliche de barrio,Tango,https://www.todotango.com/musica/tema/6966/Boliche-de-barrio/,True,False,False,False,True
669,Boliche de cinco esquinas,Tango,https://www.todotango.com/musica/tema/1067/Boliche-de-cinco-esquinas/,True,False,False,False,True
672,Bolsillos azules,Tango,https://www.todotango.com/musica/tema/6008/Bolsillos-azules/,True,False,False,False,True
673,Bomboncito,Tango,https://www.todotango.com/musica/tema/6166/Bomboncito/,True,False,False,False,True
675,"Borges, un fervor de Buenos Aires",Tango,https://www.todotango.com/musica/tema/5956/Borges-un-fervor-de-Buenos-Aires/,True,False,False,False,True
676,Botija linda,Tango,https://www.todotango.com/musica/tema/1966/Botija-linda/,True,False,False,False,True
677,Botines viejos,Tango,https://www.todotango.com/musica/tema/1196/Botines-viejos/,True,False,False,False,True
681,Brindis de sangre,Tango,https://www.todotango.com/musica/tema/2156/Brindis-de-sangre/,True,True,False,True,False
682,"Brindis de tango (Mi guitarra, vos",Tango,https://www.todotango.com/musica/tema/6058/Brindis-de-tango-Mi-guitarra-vos-y-yo/,True,False,False,False,True
684,Brochazos,Tango,https://www.todotango.com/musica/tema/5428/Brochazos/,True,False,False,False,True
685,Bromuro,Tango,https://www.todotango.com/musica/tema/6118/Bromuro/,True,True,False,True,False
686,Bronca,Tango,https://www.todotango.com/musica/tema/1365/Bronca/,True,False,False,True,False
687,Brumas,Tango,https://www.todotango.com/musica/tema/2201/Brumas/,True,False,False,False,True
688,Bucles,Tango,https://www.todotango.com/musica/tema/9786/Bucles/,True,False,False,False,False
689,Buen amigo,Tango,https://www.todotango.com/musica/tema/1403/Buen-amigo/,True,False,False,False,True
690,Buena madera,Tango,https://www.todotango.com/musica/tema/2538/Buena-madera/,True,False,False,False,True
691,Buena suerte,Tango,https://www.todotango.com/musica/tema/1865/Buena-suerte/,True,False,False,False,True
692,Buena suerte [b],Tango,https://www.todotango.com/musica/tema/8017/Buena-suerte-[b]/,True,False,False,False,True
693,Buenas noches Buenos Aires,Tango,https://www.todotango.com/musica/tema/3242/Buenas-noches-Buenos-Aires/,True,False,False,True,False
694,"Buenas noches, Japón (Kon banwá, Ja",Tango,https://www.todotango.com/musica/tema/6978/Buenas-noches-Japon-Kon-banwa-Japon/,True,False,False,False,True
695,Buenos Aires,Tango,https://www.todotango.com/musica/tema/579/Buenos-Aires/,True,True,False,True,False
697,Buenos aires ¿dónde estás?,Tango,https://www.todotango.com/musica/tema/6163/Buenos-aires-donde-estas/,True,False,False,False,True
698,Buenos Aires colina chata,Tango,https://www.todotango.com/musica/tema/4056/Buenos-Aires-colina-chata/,True,False,False,False,True
699,Buenos Aires conoce,Tango,https://www.todotango.com/musica/tema/1919/Buenos-Aires-conoce/,True,True,False,True,False
700,Buenos Aires del sudeste,Tango,https://www.todotango.com/musica/tema/9591/Buenos-Aires-del-sudeste/,True,False,False,False,True
701,Buenos Aires es una papa,Tango,https://www.todotango.com/musica/tema/5211/Buenos-Aires-es-una-papa/,True,False,False,False,True
702,Buenos Aires fénix,Tango,https://www.todotango.com/musica/tema/3427/Buenos-Aires-fenix/,True,False,False,False,True
703,Buenos Aires gris y vos,Tango,https://www.todotango.com/musica/tema/5910/Buenos-Aires-gris-y-vos/,True,False,False,False,True
704,Buenos Aires ha vuelto,Tango,https://www.todotango.com/musica/tema/6093/Buenos-Aires-ha-vuelto/,True,False,False,False,True
706,Buenos Aires invita,Tango,https://www.todotango.com/musica/tema/5317/Buenos-Aires-invita/,True,False,False,False,True
707,Buenos Aires no me pude ir,Tango,https://www.todotango.com/musica/tema/6133/Buenos-Aires-no-me-pude-ir/,True,False,False,False,True
708,Buenos Aires otra vez en tus calles,Tango,https://www.todotango.com/musica/tema/3613/Buenos-Aires-otra-vez-en-tus-calles/,True,False,False,False,True
709,Buenos Aires sin tu voz,Tango,https://www.todotango.com/musica/tema/6412/Buenos-Aires-sin-tu-voz/,True,False,False,False,True
710,Buenos Aires tango y diván,Tango,https://www.todotango.com/musica/tema/9322/Buenos-Aires-tango-y-divan/,True,False,False,False,False
711,Buenos Aires tres mil,Tango,https://www.todotango.com/musica/tema/1830/Buenos-Aires-tres-mil/,True,False,False,False,True
712,Buenos Aires vos y yo,Tango,https://www.todotango.com/musica/tema/1671/Buenos-Aires-vos-y-yo/,True,False,False,False,True
713,Buenos Aires y la noche,Tango,https://www.todotango.com/musica/tema/6319/Buenos-Aires-y-la-noche/,True,False,False,False,True
714,Buenos Aires y yo,Tango,https://www.todotango.com/musica/tema/5912/Buenos-Aires-y-yo/,True,False,False,False,True
716,"Buenos Aires, cómo quisiera",Tango,https://www.todotango.com/musica/tema/6438/Buenos-Aires-como-quisiera/,True,False,False,True,False
717,"Buenos Aires, siglo mío",Tango,https://www.todotango.com/musica/tema/6942/Buenos-Aires-siglo-mio/,True,False,False,False,True
718,"Buenos Aires, te vuelvo a ver",Tango,https://www.todotango.com/musica/tema/7460/Buenos-Aires-te-vuelvo-a-ver/,True,False,False,False,True
719,Buenos días año nuevo,Tango,https://www.todotango.com/musica/tema/8662/Buenos-dias-ano-nuevo/,True,False,False,False,True
720,Buey manso,Tango,https://www.todotango.com/musica/tema/4806/Buey-manso/,True,False,False,False,False
722,Bulín abandonado,Tango,https://www.todotango.com/musica/tema/10115/Bulin-abandonado/,True,False,False,False,True
723,Bulincito estudiantil,Tango,https://www.todotango.com/musica/tema/3382/Bulincito-estudiantil/,True,False,False,True,False
724,Burbujas,Tango,https://www.todotango.com/musica/tema/2651/Burbujas/,True,False,False,False,True
725,Buscando perdón,Tango,https://www.todotango.com/musica/tema/2577/Buscando-perdon/,True,False,False,False,True
726,Buscando tu sombra,Tango,https://www.todotango.com/musica/tema/3616/Buscando-tu-sombra/,True,True,False,False,True
727,Busco a mi amor,Tango,https://www.todotango.com/musica/tema/6882/Busco-a-mi-amor/,True,False,False,False,True
728,Busco un amor,Tango,https://www.todotango.com/musica/tema/8107/Busco-un-amor/,True,False,False,False,True
729,Buzón,Tango,https://www.todotango.com/musica/tema/1725/Buzon/,True,False,False,False,True
730,Caballito,Tango,https://www.todotango.com/musica/tema/7131/Caballito/,True,True,False,False,True
732,Caballo criollo,Tango,https://www.todotango.com/musica/tema/1373/Caballo-criollo/,True,False,False,False,True
733,Cabaret,Tango,https://www.todotango.com/musica/tema/2097/Cabaret/,True,False,False,False,True
734,Cabaret [b],Tango,https://www.todotango.com/musica/tema/8321/Cabaret-[b]/,True,True,False,False,True
735,Cabecita descocada,Tango,https://www.todotango.com/musica/tema/1729/Cabecita-descocada/,True,False,False,False,True
736,Cabecita negra,Tango,https://www.todotango.com/musica/tema/5832/Cabecita-negra/,True,False,False,False,True
737,Cabecitas blancas,Tango,https://www.todotango.com/musica/tema/1405/Cabecitas-blancas/,True,False,False,False,True
738,Cabecitas locas,Tango,https://www.todotango.com/musica/tema/1897/Cabecitas-locas/,True,False,False,False,True
739,Cabeza de indio,Tango,https://www.todotango.com/musica/tema/7238/Cabeza-de-indio/,True,True,False,False,True
741,Cabezón,Tango,https://www.todotango.com/musica/tema/6281/Cabezon/,True,True,False,False,True
742,Cachá viaje,Tango,https://www.todotango.com/musica/tema/1407/Cacha-viaje/,True,True,False,True,False
743,Cachadora,Tango,https://www.todotango.com/musica/tema/1764/Cachadora/,True,False,False,False,False
744,Cachirulo [b],Tango,https://www.todotango.com/musica/tema/7874/Cachirulo-[b]/,True,False,False,False,True
745,Cacho de Buenos Aires,Tango,https://www.todotango.com/musica/tema/3307/Cacho-de-Buenos-Aires/,True,False,False,False,True
746,Cacholo,Tango,https://www.todotango.com/musica/tema/3447/Cacholo/,True,True,False,False,True
747,Cachonguita,Tango,https://www.todotango.com/musica/tema/4527/Cachonguita/,True,False,False,False,True
748,Cada día canta más,Tango,https://www.todotango.com/musica/tema/7871/Cada-dia-canta-mas/,True,False,False,False,True
749,Cada día te extraño más,Tango,https://www.todotango.com/musica/tema/764/Cada-dia-te-extrano-mas/,True,True,False,True,False
750,Cada espera es un adiós,Tango,https://www.todotango.com/musica/tema/6413/Cada-espera-es-un-adios/,True,False,False,False,True
751,Cada loco con su tema,Tango,https://www.todotango.com/musica/tema/7902/Cada-loco-con-su-tema/,True,True,False,False,True
752,Cada palabra tuya,Tango,https://www.todotango.com/musica/tema/3879/Cada-palabra-tuya/,True,True,False,False,True
753,Cada vez que me recuerdes,Tango,https://www.todotango.com/musica/tema/89/Cada-vez-que-me-recuerdes/,True,False,True,True,False
754,Cadena de amor,Tango,https://www.todotango.com/musica/tema/6981/Cadena-de-amor/,True,True,False,False,True
756,Cadenas,Tango,https://www.todotango.com/musica/tema/258/Cadenas/,True,True,False,True,False
759,Caen las hojas,Tango,https://www.todotango.com/musica/tema/9313/Caen-las-hojas/,True,False,False,False,True
761,Café de Barracas (No),Tango,https://www.todotango.com/musica/tema/2358/Cafe-de-Barracas-No/,True,False,False,False,True
762,Café de Los Angelitos,Tango,https://www.todotango.com/musica/tema/84/Cafe-de-Los-Angelitos/,True,True,False,True,False
763,Café El Águila,Tango,https://www.todotango.com/musica/tema/9692/Cafe-El-aguila/,True,False,False,False,True
764,Café La Humedad,Tango,https://www.todotango.com/musica/tema/598/Cafe-La-Humedad/,True,True,True,True,False
765,Café La Puerto Rico,Tango,https://www.todotango.com/musica/tema/7168/Cafe-La-Puerto-Rico/,True,False,False,False,True
766,Café Malvinas,Tango,https://www.todotango.com/musica/tema/8982/Cafe-Malvinas/,True,False,False,False,True
768,Café sin después,Tango,https://www.todotango.com/musica/tema/9256/Cafe-sin-despues/,True,False,False,False,True
769,Café Vértigo,Tango,https://www.todotango.com/musica/tema/7250/Cafe-Vertigo/,True,False,False,False,True
770,Cafecito de mi barrio (En un rincón,Tango,https://www.todotango.com/musica/tema/4301/Cafecito-de-mi-barrio-En-un-rincon-del-cafe/,True,True,False,True,False
772,Caferata,Tango,https://www.todotango.com/musica/tema/182/Caferata/,True,False,False,True,False
773,Cafetín,Tango,https://www.todotango.com/musica/tema/203/Cafetin/,True,False,True,False,False
774,Cafetín de Buenos Aires,Tango,https://www.todotango.com/musica/tema/152/Cafetin-de-Buenos-Aires/,True,True,True,True,False
775,Caída,Tango,https://www.todotango.com/musica/tema/2205/Caida/,True,False,False,False,True
776,Caído del cielo,Tango,https://www.todotango.com/musica/tema/4936/Caido-del-cielo/,True,False,False,False,False
778,Calandria,Tango,https://www.todotango.com/musica/tema/3546/Calandria/,True,False,False,False,True
779,Calandria (Dejá el bodegón),Tango,https://www.todotango.com/musica/tema/2200/Calandria-Deja-el-bodegon/,True,False,False,False,True
780,Calandria [b],Tango,https://www.todotango.com/musica/tema/911/Calandria-[b]/,True,False,False,False,False
781,Calandria del Sur,Tango,https://www.todotango.com/musica/tema/6983/Calandria-del-Sur/,True,False,False,False,True
783,Calavera viejo,Tango,https://www.todotango.com/musica/tema/2243/Calavera-viejo/,True,False,False,True,False
784,Calesita de barrio,Tango,https://www.todotango.com/musica/tema/4493/Calesita-de-barrio/,True,True,False,False,True
786,Calla,Tango,https://www.todotango.com/musica/tema/1920/Calla/,True,False,False,False,True
787,Calla bandoneón,Tango,https://www.todotango.com/musica/tema/2685/Calla-bandoneon/,True,True,False,False,True
788,Calla corazón,Tango,https://www.todotango.com/musica/tema/3841/Calla-corazon/,True,False,False,False,True
789,Calla corazón calla,Tango,https://www.todotango.com/musica/tema/3081/Calla-corazon-calla/,True,False,False,True,False
790,Calla y no llores corazón,Tango,https://www.todotango.com/musica/tema/2254/Calla-y-no-llores-corazon/,True,False,False,False,True
791,Callate,Tango,https://www.todotango.com/musica/tema/588/Callate/,True,False,False,False,True
792,Calle,Tango,https://www.todotango.com/musica/tema/6726/Calle/,True,False,False,False,False
793,Calle Butteler,Tango,https://www.todotango.com/musica/tema/5954/Calle-Butteler/,True,True,False,False,True
794,Calle Cabildo,Tango,https://www.todotango.com/musica/tema/3849/Calle-Cabildo/,True,True,False,True,False
795,Calle Corrientes (Donde nací),Tango,https://www.todotango.com/musica/tema/1194/Calle-Corrientes-Donde-naci/,True,False,False,False,True
797,Calle de sueños y Homero,Tango,https://www.todotango.com/musica/tema/6637/Calle-de-suenos-y-Homero/,True,False,False,False,True
798,Callecita arrabalera,Tango,https://www.todotango.com/musica/tema/7884/Callecita-arrabalera/,True,True,False,False,True
799,Callecita de mi barrio,Tango,https://www.todotango.com/musica/tema/3288/Callecita-de-mi-barrio/,True,True,False,True,False
800,Callecita de mi novia,Tango,https://www.todotango.com/musica/tema/3260/Callecita-de-mi-novia/,True,False,False,False,True
801,Callecitas de San Telmo,Tango,https://www.todotango.com/musica/tema/6974/Callecitas-de-San-Telmo/,True,False,False,False,True
802,Callejera,Tango,https://www.todotango.com/musica/tema/39/Callejera/,True,True,True,True,False
803,Callejón,Tango,https://www.todotango.com/musica/tema/734/Callejon/,True,True,False,True,False
805,Calles,Tango,https://www.todotango.com/musica/tema/7447/Calles/,True,False,False,False,True
806,Calor de hogar,Tango,https://www.todotango.com/musica/tema/1409/Calor-de-hogar/,True,False,False,True,False
809,Calvario,Tango,https://www.todotango.com/musica/tema/8018/Calvario/,True,False,False,False,True
810,Camarada,Tango,https://www.todotango.com/musica/tema/3442/Camarada/,True,False,False,False,True
811,Cambalache,Tango,https://www.todotango.com/musica/tema/154/Cambalache/,True,True,True,True,False
812,Cambiá de vida,Tango,https://www.todotango.com/musica/tema/3410/Cambia-de-vida/,True,False,False,False,True
813,Camila,Tango,https://www.todotango.com/musica/tema/3701/Camila/,True,False,False,False,True
815,Caminante,Tango,https://www.todotango.com/musica/tema/8281/Caminante/,True,False,False,False,True
816,Caminito,Tango,https://www.todotango.com/musica/tema/599/Caminito/,True,True,True,True,False
818,Caminito del taller,Tango,https://www.todotango.com/musica/tema/67/Caminito-del-taller/,True,True,False,True,False
821,Camino del Tucumán,Tango,https://www.todotango.com/musica/tema/856/Camino-del-Tucuman/,True,False,False,False,True
823,Camouflage (Camuflaje),Tango,https://www.todotango.com/musica/tema/1977/Camouflage-Camuflaje/,True,False,False,True,False
825,Campana de plata,Tango,https://www.todotango.com/musica/tema/1210/Campana-de-plata/,True,True,False,False,True
826,Campanadas,Tango,https://www.todotango.com/musica/tema/7073/Campanadas/,True,False,False,False,True
827,Campaneando la vejez,Tango,https://www.todotango.com/musica/tema/5963/Campaneando-la-vejez/,True,False,False,False,True
829,Campanita,Tango,https://www.todotango.com/musica/tema/730/Campanita/,True,True,False,False,True
830,Campanita de la escuela,Tango,https://www.todotango.com/musica/tema/6810/Campanita-de-la-escuela/,True,False,False,False,True
833,Canaro en París,Tango,https://www.todotango.com/musica/tema/1411/Canaro-en-Paris/,True,True,True,True,False
834,Cancha,Tango,https://www.todotango.com/musica/tema/789/Cancha/,True,False,False,False,True
835,Canchero,Tango,https://www.todotango.com/musica/tema/94/Canchero/,True,False,False,True,False
837,Canción de abril,Tango,https://www.todotango.com/musica/tema/3854/Cancion-de-abril/,True,False,False,False,True
840,Canción de cuna,Tango,https://www.todotango.com/musica/tema/2361/Cancion-de-cuna/,True,False,False,True,False
841,Canción de esperanza,Tango,https://www.todotango.com/musica/tema/1286/Cancion-de-esperanza/,True,False,False,False,True
842,Canción de la sangre,Tango,https://www.todotango.com/musica/tema/7820/Cancion-de-la-sangre/,True,False,False,False,True
846,Canción de mi adolescencia,Tango,https://www.todotango.com/musica/tema/6816/Cancion-de-mi-adolescencia/,True,False,False,False,True
847,Canción de rango (Pa' que se callen,Tango,https://www.todotango.com/musica/tema/1412/Cancion-de-rango-Pa-que-se-callen/,True,True,False,True,False
850,Canción del olvido,Tango,https://www.todotango.com/musica/tema/943/Cancion-del-olvido/,True,True,False,False,True
851,Canción desesperada,Tango,https://www.todotango.com/musica/tema/155/Cancion-desesperada/,True,True,True,True,False
852,Canción para mi amor,Tango,https://www.todotango.com/musica/tema/3718/Cancion-para-mi-amor/,True,False,False,False,True
853,Canción para tu olvido,Tango,https://www.todotango.com/musica/tema/7390/Cancion-para-tu-olvido/,True,False,False,False,False
854,Canción para volver,Tango,https://www.todotango.com/musica/tema/7462/Cancion-para-volver/,True,False,False,False,True
856,Canción rebelde,Tango,https://www.todotango.com/musica/tema/5545/Cancion-rebelde/,True,False,False,False,True
857,Canción triste,Tango,https://www.todotango.com/musica/tema/6771/Cancion-triste/,True,False,False,False,True
858,Cancionera,Tango,https://www.todotango.com/musica/tema/1125/Cancionera/,True,False,False,False,True
870,Canillita,Tango,https://www.todotango.com/musica/tema/2216/Canillita/,True,True,False,False,True
871,Canillita [b],Tango,https://www.todotango.com/musica/tema/3024/Canillita-[b]/,True,True,False,False,True
872,Canillita [c],Tango,https://www.todotango.com/musica/tema/7894/Canillita-[c]/,True,True,False,False,True
873,Canillita canillita,Tango,https://www.todotango.com/musica/tema/3023/Canillita-canillita/,True,True,False,True,False
874,Canta pajarito,Tango,https://www.todotango.com/musica/tema/1025/Canta-pajarito/,True,False,False,True,False
875,Cantame un tango hermano,Tango,https://www.todotango.com/musica/tema/6464/Cantame-un-tango-hermano/,True,False,False,False,True
876,Cantando,Tango,https://www.todotango.com/musica/tema/265/Cantando/,True,True,False,True,False
877,Cantando se van las penas,Tango,https://www.todotango.com/musica/tema/3893/Cantando-se-van-las-penas/,True,True,False,False,True
878,Cantando tangos,Tango,https://www.todotango.com/musica/tema/6952/Cantando-tangos/,True,False,False,False,True
880,Cantar es vivir,Tango,https://www.todotango.com/musica/tema/6838/Cantar-es-vivir/,True,False,True,False,False
881,Cantar eterno,Tango,https://www.todotango.com/musica/tema/593/Cantar-eterno/,True,False,False,True,False
883,Cantemos corazón,Tango,https://www.todotango.com/musica/tema/2819/Cantemos-corazon/,True,True,False,True,False
885,Canto a la poesía,Tango,https://www.todotango.com/musica/tema/6944/Canto-a-la-poesia/,True,False,False,False,True
888,Canto de amor,Tango,https://www.todotango.com/musica/tema/5202/Canto-de-amor/,True,True,False,True,False
889,Canto de ausencia,Tango,https://www.todotango.com/musica/tema/274/Canto-de-ausencia/,True,True,False,False,True
892,Canto por vos Buenos Aires,Tango,https://www.todotango.com/musica/tema/7425/Canto-por-vos-Buenos-Aires/,True,False,False,False,True
894,Cantor de fonda,Tango,https://www.todotango.com/musica/tema/4059/Cantor-de-fonda/,True,False,False,False,True
895,Cantor de mi barrio,Tango,https://www.todotango.com/musica/tema/3711/Cantor-de-mi-barrio/,True,False,True,False,True
896,Cantor en sepia,Tango,https://www.todotango.com/musica/tema/9296/Cantor-en-sepia/,True,False,False,False,True
897,Cantor nacional,Tango,https://www.todotango.com/musica/tema/8346/Cantor-nacional/,True,False,True,False,True
898,Cantor y poeta,Tango,https://www.todotango.com/musica/tema/8284/Cantor-y-poeta/,True,False,False,False,True
900,Canzoneta,Tango,https://www.todotango.com/musica/tema/1061/Canzoneta/,True,False,False,True,False
901,Capitán Miranda,Tango,https://www.todotango.com/musica/tema/6253/Capitan-Miranda/,True,False,False,False,True
902,Capote (Vicente De La Mata),Tango,https://www.todotango.com/musica/tema/1894/Capote-Vicente-De-La-Mata/,True,False,False,False,True
903,Capricho de abril,Tango,https://www.todotango.com/musica/tema/5891/Capricho-de-abril/,True,False,False,False,True
904,Capricho de amor,Tango,https://www.todotango.com/musica/tema/2305/Capricho-de-amor/,True,False,False,False,True
905,Caprichos de amor,Tango,https://www.todotango.com/musica/tema/6367/Caprichos-de-amor/,True,True,False,False,True
908,Cara de ángel,Tango,https://www.todotango.com/musica/tema/6512/Cara-de-angel/,True,False,False,False,True
909,Cara mía,Tango,https://www.todotango.com/musica/tema/8946/Cara-mia/,True,False,False,False,True
914,Caracú,Tango,https://www.todotango.com/musica/tema/6279/Caracu/,True,False,False,False,True
916,Caras y caretas (El canillita),Tango,https://www.todotango.com/musica/tema/4149/Caras-y-caretas-El-canillita/,True,True,False,False,True
917,Carbonada,Tango,https://www.todotango.com/musica/tema/6587/Carbonada/,True,False,False,False,True
918,Carga,Tango,https://www.todotango.com/musica/tema/2048/Carga/,True,False,False,False,True
920,Caricias,Tango,https://www.todotango.com/musica/tema/3314/Caricias/,True,True,False,True,False
921,Caricias [b],Tango,https://www.todotango.com/musica/tema/3653/Caricias-[b]/,True,False,False,False,True
922,Caricias [c],Tango,https://www.todotango.com/musica/tema/1737/Caricias-[c]/,True,False,False,False,True
923,Caricias de nácar,Tango,https://www.todotango.com/musica/tema/6790/Caricias-de-nacar/,True,False,True,True,False
925,Carillón de La Merced,Tango,https://www.todotango.com/musica/tema/156/Carillon-de-La-Merced/,True,False,False,True,False
926,Cariñito,Tango,https://www.todotango.com/musica/tema/4644/Carinito/,True,False,False,False,True
929,Carita de cielo,Tango,https://www.todotango.com/musica/tema/4429/Carita-de-cielo/,True,False,False,False,True
930,Carita de cielo [b],Tango,https://www.todotango.com/musica/tema/7278/Carita-de-cielo-[b]/,True,False,False,False,True
933,Carlos Gardel,Tango,https://www.todotango.com/musica/tema/6258/Carlos-Gardel/,True,False,False,False,True
936,Carlos y Agustín,Tango,https://www.todotango.com/musica/tema/8987/Carlos-y-Agustin/,True,False,False,False,True
938,Carmín,Tango,https://www.todotango.com/musica/tema/3247/Carmin/,True,False,False,True,False
939,Carmín y overol,Tango,https://www.todotango.com/musica/tema/6236/Carmin-y-overol/,True,False,False,False,True
940,Carnaval,Tango,https://www.todotango.com/musica/tema/113/Carnaval/,True,True,False,False,True
941,Carnaval de antaño,Tango,https://www.todotango.com/musica/tema/886/Carnaval-de-antano/,True,False,False,False,True
942,Carnaval de mi barrio,Tango,https://www.todotango.com/musica/tema/4371/Carnaval-de-mi-barrio/,True,True,True,True,False
944,Carnavales de mi vida (Mosca muerta,Tango,https://www.todotango.com/musica/tema/519/Carnavales-de-mi-vida-Mosca-muerta/,True,True,False,False,True
945,Carne de cabaret,Tango,https://www.todotango.com/musica/tema/1589/Carne-de-cabaret/,True,True,False,False,True
