,Título,Género,Enlace,Tiene Letra,Tiene Partitura,Tiene Video,Tiene Audio,Downloaded
3243,Mascarada,Murga,https://www.todotango.com/musica/tema/3703/Mascarada/,True,False,False,False,True
3618,Murga cruel,Murga,https://www.todotango.com/musica/tema/3702/Murga-cruel/,True,False,False,False,True
